customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-10768,Male,0,No,No,27,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),82.88,2267.58,No
CUST-10769,Male,1,No,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),25.32,1609.9,No
CUST-10770,Female,0,No,No,64,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,66.65,4271.94,No
CUST-10771,Female,0,No,Yes,16,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,73.88,1179.63,Yes
CUST-10772,Male,0,No,No,5,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,61.73,306.25,No
CUST-10773,Female,1,No,No,38,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,68.08,2568.94,No
CUST-10774,Female,1,Yes,Yes,55,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Mailed check,80.06,4395.69,No
CUST-10775,Female,0,No,No,62,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),84.38,5231.4,No
CUST-10776,Male,0,No,No,10,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,65.96,655.92,No
CUST-10777,Male,0,No,No,27,Yes,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),54.53,1486.25,No
CUST-10778,Male,1,Yes,No,56,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,46.46,2579.88,No
CUST-10779,Female,0,No,No,4,Yes,Yes,DSL,No,Yes,No,Yes,No,No,One year,Yes,Mailed check,46.87,159.54,No
CUST-10780,Female,0,No,No,52,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),88.84,4579.56,No
CUST-10781,Female,0,Yes,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.9,441.73,No
CUST-10782,Male,0,No,No,1,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Mailed check,56.4,71.53,No
CUST-10783,Male,0,Yes,No,17,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,56.08,929.89,No
CUST-10784,Male,0,Yes,Yes,54,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),55.81,2988.49,No
CUST-10785,Female,0,Yes,Yes,63,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),58.09,3697.44,No
CUST-10786,Male,1,No,No,5,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,84.85,449.8,Yes
CUST-10787,Female,0,No,No,33,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,58.48,1956.52,No
CUST-10788,Female,0,Yes,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.44,293.14,Yes
CUST-10789,Male,0,No,Yes,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.19,905.42,No
CUST-10790,Male,1,Yes,No,56,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,82.25,4600.26,No
CUST-10791,Male,0,Yes,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,18.0,1231.53,No
CUST-10792,Female,0,No,No,25,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),68.34,1681.04,Yes
CUST-10793,Female,0,No,Yes,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.0,378.06,No
CUST-10794,Male,0,No,No,22,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),56.46,1260.62,No
CUST-10795,Male,0,No,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,23.99,1316.1,No
CUST-10796,Female,0,No,No,32,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,Yes,Electronic check,52.56,1694.1,No
CUST-10797,Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),68.75,66.96,No
CUST-10798,Male,0,Yes,Yes,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.31,1338.48,No
CUST-10799,Male,0,Yes,No,7,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,77.99,561.35,Yes
CUST-10800,Male,1,No,No,67,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,64.35,4338.07,No
CUST-10801,Male,0,No,No,11,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),50.3,559.01,No
CUST-10802,Female,0,No,Yes,39,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,57.74,2290.65,No
CUST-10803,Female,0,Yes,No,22,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.27,1629.28,No
CUST-10804,Female,0,Yes,No,50,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Mailed check,69.17,3484.97,No
CUST-10805,Female,0,No,Yes,29,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),88.82,2587.43,Yes
CUST-10806,Female,0,No,No,26,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,431.39,No
CUST-10807,Male,0,Yes,No,34,No,No phone service,DSL,No,Yes,No,No,No,No,Two year,No,Electronic check,46.28,1601.79,No
CUST-10808,Male,0,Yes,No,70,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.58,1352.24,No
CUST-10809,Female,1,Yes,No,17,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Bank transfer (automatic),70.4,1191.82,No
CUST-10810,Male,1,Yes,No,16,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,70.37,1143.38,Yes
CUST-10811,Female,0,Yes,No,4,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Mailed check,80.61,307.55,Yes
CUST-10812,Female,0,Yes,Yes,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,18.0,952.58,No
CUST-10813,Male,0,No,No,49,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),64.03,3150.61,No
CUST-10814,Female,0,Yes,Yes,44,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,73.33,3210.08,No
CUST-10815,Female,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.0,13.28,No
CUST-10816,Male,0,Yes,No,57,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,66.52,3784.57,No
CUST-10817,Male,0,No,No,59,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),54.68,3245.4,No
CUST-10818,Female,0,Yes,No,68,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Mailed check,69.51,4758.05,No
CUST-10819,Female,1,Yes,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),24.02,1587.34,No
CUST-10820,Male,0,Yes,Yes,19,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),47.27,899.68,No
CUST-10821,Female,0,No,No,51,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),67.7,3442.22,No
CUST-10822,Male,0,No,Yes,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.44,564.38,No
CUST-10823,Female,0,Yes,No,43,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,76.39,3320.1,Yes
CUST-10824,Female,0,Yes,No,24,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),66.28,1598.32,No
CUST-10825,Male,1,Yes,Yes,47,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,72.19,3381.67,Yes
CUST-10826,Female,0,No,No,69,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),59.56,4082.27,No
CUST-10827,Female,0,No,No,47,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,86.64,4092.06,Yes
CUST-10828,Female,0,Yes,No,67,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),66.54,4449.0,No
CUST-10829,Male,0,Yes,No,68,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),74.53,5052.52,No
CUST-10830,Male,0,No,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.82,156.64,No
CUST-10831,Male,0,No,No,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.85,1471.08,No
CUST-10832,Male,0,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,18.0,1054.63,No
CUST-10833,Male,0,Yes,No,31,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Mailed check,86.68,2668.16,No
CUST-10834,Female,0,Yes,Yes,43,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,59.27,2575.98,No
CUST-10835,Female,0,No,No,45,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),70.87,3202.82,No
CUST-10836,Female,1,No,No,57,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,63.05,3613.6,No
CUST-10837,Male,0,No,Yes,58,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,79.73,4617.2,No
CUST-10838,Male,0,No,No,7,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Electronic check,49.37,329.0,No
CUST-10839,Female,0,Yes,No,0,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),76.15,0.0,Yes
CUST-10840,Male,0,Yes,Yes,17,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),63.28,1045.29,No
CUST-10841,Female,0,Yes,No,38,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),66.83,2532.85,Yes
CUST-10842,Female,0,No,No,61,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Electronic check,79.83,4856.12,No
CUST-10843,Male,0,No,No,47,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),51.34,2411.43,No
CUST-10844,Male,0,Yes,No,9,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,36.64,330.74,No
CUST-10845,Male,0,Yes,No,52,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),76.8,3995.41,No
CUST-10846,Male,1,No,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.78,694.81,No
CUST-10847,Male,0,No,Yes,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.76,490.0,No
CUST-10848,Female,0,No,Yes,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.73,1076.04,No
CUST-10849,Female,0,Yes,Yes,21,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,57.0,1200.91,No
CUST-10850,Female,0,No,No,45,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,49.73,2240.56,No
CUST-10851,Female,1,No,No,13,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,64.05,804.81,No
CUST-10852,Female,0,No,No,27,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,81.4,2226.33,Yes
CUST-10853,Male,0,No,Yes,40,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,83.01,3337.1,No
CUST-10854,Male,0,No,No,45,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,18.0,789.57,No
CUST-10855,Female,0,No,No,67,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),71.33,4784.42,No
CUST-10856,Male,0,No,No,21,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),62.84,1316.9,Yes
CUST-10857,Male,0,Yes,Yes,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),23.56,1536.67,No
CUST-10858,Female,1,Yes,No,59,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,63.0,3720.44,No
CUST-10859,Female,0,No,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),21.73,578.41,No
CUST-10860,Female,0,No,Yes,10,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),71.03,739.88,No
CUST-10861,Female,0,Yes,No,18,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,57.88,1047.82,No
CUST-10862,Male,0,Yes,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),18.0,874.66,No
CUST-10863,Female,1,No,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.18,1179.56,No
CUST-10864,Female,0,No,No,44,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),84.44,3704.6,No
CUST-10865,Female,0,No,No,52,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Electronic check,58.19,3007.22,No
CUST-10866,Female,0,Yes,Yes,7,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Electronic check,66.46,478.66,Yes
CUST-10867,Female,0,No,No,36,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,83.84,2993.78,No
CUST-10868,Male,0,No,No,63,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),56.37,3535.16,No
CUST-10869,Male,0,Yes,Yes,28,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),60.66,1728.58,No
CUST-10870,Male,0,Yes,No,65,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.07,5755.19,Yes
CUST-10871,Male,0,No,No,9,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,48.07,438.69,No
CUST-10872,Male,0,Yes,Yes,71,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Mailed check,86.63,6121.89,No
CUST-10873,Male,0,No,No,57,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),72.79,4157.24,No
CUST-10874,Female,0,No,No,45,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,49.52,2265.05,No
CUST-10875,Female,0,No,No,45,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,61.13,2730.6,No
CUST-10876,Female,1,Yes,No,68,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),52.56,3532.01,No
CUST-10877,Female,0,No,No,27,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,54.51,1478.9,No
CUST-10878,Female,0,Yes,No,12,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),80.39,952.13,No
CUST-10879,Female,0,No,No,67,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Mailed check,86.32,5779.76,No
CUST-10880,Male,1,Yes,No,7,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Mailed check,52.22,372.83,No
CUST-10881,Female,0,No,No,48,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),57.6,2776.06,No
CUST-10882,Male,0,No,Yes,19,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Electronic check,90.5,1730.96,Yes
CUST-10883,Male,0,Yes,No,67,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,89.65,6006.0,No
CUST-10884,Female,0,Yes,Yes,71,No,No phone service,Fiber optic,No,No,No,No,No,No,One year,No,Credit card (automatic),60.33,4292.14,No
CUST-10885,Female,0,No,No,34,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),64.88,2202.16,No
CUST-10886,Male,1,Yes,No,38,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,61.62,2334.98,No
CUST-10887,Male,0,Yes,No,33,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),48.68,1606.11,Yes
CUST-10888,Male,0,Yes,No,31,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Mailed check,65.47,2041.12,No
CUST-10889,Male,0,No,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),21.68,1461.3,No
CUST-10890,Male,0,No,No,20,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),68.33,1370.9,No
CUST-10891,Female,0,Yes,No,70,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Electronic check,70.35,4915.32,No
CUST-10892,Female,0,No,No,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.66,956.3,No
CUST-10893,Female,0,Yes,No,70,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Two year,No,Electronic check,50.25,3538.53,No
CUST-10894,Female,0,Yes,Yes,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.0,799.42,No
CUST-10895,Female,1,Yes,No,59,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Mailed check,74.36,4394.85,No
CUST-10896,Female,0,Yes,No,35,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,No,Credit card (automatic),91.81,3194.44,No
CUST-10897,Male,0,Yes,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),21.2,694.67,No
CUST-10898,Male,0,No,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),24.08,445.45,Yes
CUST-10899,Female,0,Yes,No,15,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,79.42,1198.74,No
CUST-10900,Male,0,No,No,2,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,79.5,210.29,Yes
CUST-10901,Male,0,Yes,Yes,27,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),62.86,1701.62,No
CUST-10902,Male,0,Yes,No,72,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,55.99,4017.98,No
CUST-10903,Female,1,Yes,No,68,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),21.21,1433.58,No
CUST-10904,Male,0,No,No,50,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),84.01,4183.37,No
CUST-10905,Female,0,No,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.0,455.07,No
CUST-10906,Male,0,Yes,Yes,37,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Electronic check,45.01,1667.36,No
CUST-10907,Male,0,Yes,No,55,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,55.15,3023.97,No
CUST-10908,Male,0,Yes,No,0,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,63.77,26.72,Yes
CUST-10909,Male,1,No,No,67,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),88.59,5953.15,No
CUST-10910,Female,0,Yes,No,63,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,46.27,2932.29,No
CUST-10911,Male,1,No,No,70,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),67.94,4750.76,No
CUST-10912,Male,0,Yes,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,126.28,No
